id,book_id,best_book_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,language_code,average_rating,ratings_count,work_ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
7282,104086,104086,52,451458222,9.78E+12,Guy Gavriel Kay,1984,The Summer Tree,en-US,3.99,16187,17645,417,975,3435,6283,6535,https://images.gr-assets.com/books/1412531529m/104086.jpg,https://images.gr-assets.com/books/1412531529s/104086.jpg
7283,7909,7909,16,64400964,9.78E+12,"Maud Hart Lovelace, Lois Lenski",1940,Betsy-Tacy,en-US,4.07,18024,18558,591,747,3406,5777,8037,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7284,2020935,2020935,16,316014559,9.78E+12,Sara Zarr,2008,Sweethearts,en-US,3.64,16515,17151,608,1860,5098,5186,4399,https://images.gr-assets.com/books/1336053590m/2020935.jpg,https://images.gr-assets.com/books/1336053590s/2020935.jpg
7285,1474628,1474628,44,434017841,9.78E+12,Lauren Groff,2008,The Monsters of Templeton,eng,3.58,13849,15878,446,1538,4937,6241,2716,https://images.gr-assets.com/books/1328051913m/1474628.jpg,https://images.gr-assets.com/books/1328051913s/1474628.jpg
7286,18107951,18107951,26,425263150,9.78E+12,Charlaine Harris,2014,Midnight Crossroad,eng,3.63,15029,19360,586,1659,6152,6927,4036,https://images.gr-assets.com/books/1384456102m/18107951.jpg,https://images.gr-assets.com/books/1384456102s/18107951.jpg
7287,269746,269746,21,553584707,9.78E+12,Diane Mott Davidson,1990,Catering to Nobody,en-US,3.85,15777,16506,314,814,4603,6111,4664,https://images.gr-assets.com/books/1340227366m/269746.jpg,https://images.gr-assets.com/books/1340227366s/269746.jpg
7288,12614410,12614410,23,373210574,9.78E+12,Julie Kagawa,2012,The Lost Prince,eng,4.05,21049,22483,340,972,4564,8031,8576,https://images.gr-assets.com/books/1335463790m/12614410.jpg,https://images.gr-assets.com/books/1335463790s/12614410.jpg
7289,2095583,2095583,60,743294386,9.78E+12,Kathy Reichs,2008,Devil Bones,eng,3.89,18180,20410,197,948,5493,8105,5667,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7290,116114,116114,59,517223007,9.78E+12,James  Jones,1951,From Here to Eternity,eng,4.09,13106,13959,164,510,2652,5266,5367,https://images.gr-assets.com/books/1330924946m/116114.jpg,https://images.gr-assets.com/books/1330924946s/116114.jpg
7291,389763,389763,27,1401911846,9.78E+12,Wayne W. Dyer,1899,Change Your Thoughts - Change Your Life: Living the Wisdom of the Tao,eng,4.24,11997,12818,218,383,1877,3988,6352,https://images.gr-assets.com/books/1328770256m/389763.jpg,https://images.gr-assets.com/books/1328770256s/389763.jpg
7292,81176,81176,57,446693790,9.78E+12,Michael Moore,2003,"Dude, Where's My Country?",en-US,3.4,12468,13810,766,1678,4945,4172,2249,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7293,364089,364089,82,345412214,9.78E+12,Mario Puzo,1996,The Last Don,eng,3.8,11327,12606,128,762,3658,5055,3003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7294,11995136,11995136,7,,9.79E+12,"يوسف زيدان, Youssef Ziedan",2012,محال,ara,3.31,10074,10110,705,1483,3426,2938,1558,https://images.gr-assets.com/books/1324288676m/11995136.jpg,https://images.gr-assets.com/books/1324288676s/11995136.jpg
7295,19452,19452,43,60724501,9.78E+12,Meg Cabot,2005,Ready or Not,eng,3.4,21089,22530,1067,3297,7810,6277,4079,https://images.gr-assets.com/books/1327951939m/19452.jpg,https://images.gr-assets.com/books/1327951939s/19452.jpg
7296,128755,128755,67,743453026,9.78E+12,Kathy Reichs,2005,Cross Bones,,3.86,17850,20093,244,1051,5451,7795,5552,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7297,163363,163363,20,809015803,9.78E+12,Gerda Weissmann Klein,1959,All But My Life,en-US,4.28,13710,14111,268,398,1790,4332,7323,https://images.gr-assets.com/books/1316131452m/163363.jpg,https://images.gr-assets.com/books/1316131452s/163363.jpg
7298,577542,577542,77,688143202,9.78E+12,"Rudyard Kipling, Jerry Pinkney",1894,Rikki-Tikki-Tavi,,3.96,13851,18495,299,918,4434,6390,6454,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7299,2249196,2249196,5,1401218377,9.78E+12,"Grant Morrison, Frank Quitely",2009,"All-Star Superman, Vol. 2",eng,4.33,12420,12769,154,446,1594,3411,7164,https://images.gr-assets.com/books/1320477944m/2249196.jpg,https://images.gr-assets.com/books/1320477944s/2249196.jpg
7300,17345242,17345242,35,553805444,9.78E+12,"George R.R. Martin, Elio M. García Jr., Linda Antonsson",2014,The World of Ice and Fire,eng,4.25,12119,15187,107,431,2248,5204,7197,https://images.gr-assets.com/books/1400360220m/17345242.jpg,https://images.gr-assets.com/books/1400360220s/17345242.jpg
7301,110386,110386,48,380820854,9.78E+12,Julia Quinn,2003,"To Sir Phillip, With Love",eng,3.89,21928,24143,223,1335,6449,9109,7027,https://images.gr-assets.com/books/1274211519m/110386.jpg,https://images.gr-assets.com/books/1274211519s/110386.jpg
7302,454236,454236,49,140009769X,9.78E+12,"Nando Parrado, Vince Rause",2006,Miracle in the Andes: 72 Days on the Mountain and My Long Trek Home,,4.21,11057,12048,91,261,1915,4532,5249,https://images.gr-assets.com/books/1320544978m/454236.jpg,https://images.gr-assets.com/books/1320544978s/454236.jpg
7303,17336849,17336849,5,1484148037,9.78E+12,Nicole  Williams,2013,,eng,4.13,21272,23495,264,815,3926,9060,9430,https://images.gr-assets.com/books/1365394535m/17336849.jpg,https://images.gr-assets.com/books/1365394535s/17336849.jpg
7304,298730,298730,13,689839103,9.78E+12,Margaret Peterson Haddix,2003,Among the Barons,en-US,4.08,17495,18050,94,589,3901,6685,6781,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7305,20912424,20912424,21,803740816,9.78E+12,"Kimberly Brubaker Bradley, مرضیه ورشوساز",2015,,eng,4.43,18782,20658,318,349,1564,6319,12108,https://images.gr-assets.com/books/1453342842m/20912424.jpg,https://images.gr-assets.com/books/1453342842s/20912424.jpg
7306,125662,125662,53,439568420,9.78E+12,R.L. Stine,1992,Say Cheese and Die!,eng,3.72,15540,16764,396,1672,5277,4235,5184,https://images.gr-assets.com/books/1328867794m/125662.jpg,https://images.gr-assets.com/books/1328867794s/125662.jpg
7307,328907,328907,18,60932309,9.78E+12,Bernard Cornwell,1997,Sharpe's Tiger,en-US,4.08,12793,14602,58,301,2884,6528,4831,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7308,207684,207684,39,60837640,9.78E+12,Meg Cabot,2007,Jinx,en-US,3.72,21745,23372,435,2065,7164,7724,5984,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7309,53064,53064,62,141181737,9.78E+12,"Thomas Mann, Joachim Neugroschel",1911,Der Tod in Venedig,eng,3.87,11873,15874,346,1049,3794,5847,4838,https://images.gr-assets.com/books/1309376701m/53064.jpg,https://images.gr-assets.com/books/1309376701s/53064.jpg
7310,21874813,21874813,24,345539931,9.78E+12,Alan Bradley,2015,As Chimney Sweepers Come to Dust ,eng,3.94,14337,16627,95,602,4004,7387,4539,https://images.gr-assets.com/books/1406214651m/21874813.jpg,https://images.gr-assets.com/books/1406214651s/21874813.jpg
7311,13258,13258,59,312421990,9.78E+12,Zoë Heller,2003,Notes on a Scandal,eng,3.69,11774,15290,343,1205,4370,6296,3076,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7312,25293695,25293695,22,045147516X,9.78E+12,J.R. Ward,2016,The Beast,eng,4.45,13243,17886,117,326,1653,5003,10787,https://images.gr-assets.com/books/1437025828m/25293695.jpg,https://images.gr-assets.com/books/1437025828s/25293695.jpg
7313,65399,65399,22,425193942,9.78E+12,Dorothea Benton Frank,1999,Sullivan's Island,eng,4.02,13081,14224,153,534,3075,5520,4942,https://images.gr-assets.com/books/1327888744m/65399.jpg,https://images.gr-assets.com/books/1327888744s/65399.jpg
7314,229149,229149,14,1892213753,9.78E+12,"CLAMP, Anita Sengupta",1998,カードキャプターさくら 7 [Cardcaptor Sakura 7],eng,4.34,12151,12363,216,374,1690,2855,7228,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7315,10897866,10897866,10,1460995457,9.78E+12,G.P. Ching,2011,The Soulkeepers (The Soulkeepers #1),en-US,3.71,7328,13510,655,1228,3454,4253,3920,https://images.gr-assets.com/books/1308260933m/10897866.jpg,https://images.gr-assets.com/books/1308260933s/10897866.jpg
7316,33820,33820,58,446611913,9.78E+12,Nelson DeMille,2002,Up Country,,3.99,12902,14022,162,670,3010,5450,4730,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7317,1048645,1048645,42,439636485,9.78E+12,Michael Morpurgo,2003,Private Peaceful,eng,4.16,13123,15168,178,506,2534,5390,6560,https://images.gr-assets.com/books/1328868065m/1048645.jpg,https://images.gr-assets.com/books/1328868065s/1048645.jpg
7318,383514,383514,18,425215679,9.78E+12,Rhys Bowen,2007,Her Royal Spyness (Her Royal Spyness Mysteries #1),en-US,3.76,17498,19342,362,1177,5706,7510,4587,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7319,12288282,12288282,17,,9.78E+12,Ilona Andrews,2012,Gunmetal Magic,eng,4.28,21396,24386,102,369,3227,9691,10997,https://images.gr-assets.com/books/1331230049m/12288282.jpg,https://images.gr-assets.com/books/1331230049s/12288282.jpg
7320,22381326,22381326,38,,,Joe Abercrombie,2015,Half a War,eng,4.01,10629,13975,58,410,2903,6522,4082,https://images.gr-assets.com/books/1429885218m/22381326.jpg,https://images.gr-assets.com/books/1429885218s/22381326.jpg
7321,10813469,10813469,6,,,Kristen Ashley,2011,,en-GB,4.46,26554,26795,149,309,2219,8429,15689,https://images.gr-assets.com/books/1328299907m/10813469.jpg,https://images.gr-assets.com/books/1328299907s/10813469.jpg
7322,15729261,15729261,32,,,Jennifer Probst,2012,The Marriage Mistake,eng,3.96,21512,24071,266,1158,5553,9419,7675,https://images.gr-assets.com/books/1348628724m/15729261.jpg,https://images.gr-assets.com/books/1348628724s/15729261.jpg
7323,886512,886512,27,694006513,9.78E+12,Bruce Degen,1982,Jamberry,,4.17,15478,15786,213,714,2922,4230,7707,https://images.gr-assets.com/books/1393791849m/886512.jpg,https://images.gr-assets.com/books/1393791849s/886512.jpg
7324,8269450,8269450,13,385670516,9.78E+12,Kelley Armstrong,2009,"Darkest Powers Trilogy (Darkest Powers, #1-3)",eng,4.47,14473,14657,142,306,1455,3355,9399,https://images.gr-assets.com/books/1411868332m/8269450.jpg,https://images.gr-assets.com/books/1411868332s/8269450.jpg
7325,261604,261604,23,812570812,9.78E+12,Elizabeth Haydon,1999,Rhapsody: Child of Blood,eng,3.95,16329,16962,494,1096,3470,5629,6273,https://images.gr-assets.com/books/1453703106m/261604.jpg,https://images.gr-assets.com/books/1453703106s/261604.jpg
7326,91201,91201,33,553278118,9.78E+12,Erich Segal,1988,Doctors,eng,4,11331,11736,121,532,2614,4447,4022,https://images.gr-assets.com/books/1383563051m/91201.jpg,https://images.gr-assets.com/books/1383563051s/91201.jpg
7327,142395,142395,79,1566562937,9.78E+12,"Amin Maalouf, Russell Harris",1988,Samarcande,eng,4.2,7600,13959,121,404,2057,5350,6027,https://images.gr-assets.com/books/1327995121m/142395.jpg,https://images.gr-assets.com/books/1327995121s/142395.jpg
7328,7685763,7685763,35,399156879,9.78E+12,J.D. Robb,2010,Indulgence in Death,eng,4.32,16464,18990,76,256,2549,6746,9363,https://images.gr-assets.com/books/1292915498m/7685763.jpg,https://images.gr-assets.com/books/1292915498s/7685763.jpg
7329,15852479,15852479,33,316230812,9.78E+12,NoViolet Bulawayo,2013,We Need New Names,eng,3.71,11262,13208,279,937,3875,5404,2713,https://images.gr-assets.com/books/1352225506m/15852479.jpg,https://images.gr-assets.com/books/1352225506s/15852479.jpg
7330,894072,894072,5,307021521,9.78E+12,Marian Potter,1953,The Little Red Caboose (Little Golden Book),,4.21,15978,15983,174,598,3120,3837,8254,https://images.gr-assets.com/books/1364853044m/894072.jpg,https://images.gr-assets.com/books/1364853044s/894072.jpg
7331,5093760,5093760,11,451226801,9.78E+12,Jen Lancaster,2009,"Pretty in Plaid: A Life, a Witch, and a Wardrobe, or, the Wonder Years Before the Condescending, Egomanical, Self-Centered Smart-Ass Phase",eng,3.88,14860,15510,217,960,4116,5450,4767,https://images.gr-assets.com/books/1484147603m/5093760.jpg,https://images.gr-assets.com/books/1484147603s/5093760.jpg
7332,180930,180930,28,875421180,9.78E+12,Scott Cunningham,1988,Wicca: A Guide for the Solitary Practitioner,en-US,4.01,12264,12770,259,714,2737,3937,5123,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7333,179142,179142,42,141185465,9.78E+12,"Arthur Miller, Christopher Bigsby",1947,All My Sons,eng,3.87,15337,16124,291,1078,4008,5774,4973,https://images.gr-assets.com/books/1309210788m/179142.jpg,https://images.gr-assets.com/books/1309210788s/179142.jpg
7334,7863274,7863274,38,330425781,9.78E+12,Cath Crowley,2010,Graffiti Moon,eng,3.9,14176,16494,748,1099,3351,5176,6120,https://images.gr-assets.com/books/1320129868m/7863274.jpg,https://images.gr-assets.com/books/1320129868s/7863274.jpg
7335,845403,845403,30,688040454,9.78E+12,John Steptoe,1986,Mufaro's Beautiful Daughters: An African Tale,en-US,4.32,16479,16695,174,392,2331,4824,8974,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7336,61904,61904,38,380818612,9.78E+12,Lois McMaster Bujold,2003,Paladin of Souls,eng,4.13,15855,17377,184,568,3011,6675,6939,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7337,13589182,13589182,23,670024961,9.78E+12,Robert Greene,2012,Mastery,,4.27,12717,14215,191,494,1855,4441,7234,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7338,4986,4986,27,743422007,9.78E+12,Kurt Vonnegut Jr.,1999,"God Bless You, Dr. Kevorkian",eng,3.83,11543,12640,97,712,3691,4826,3314,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7339,3090282,3090282,12,1416551050,9.78E+12,Molly Wizenberg,2009,A Homemade Life: Stories and Recipes from My Kitchen Table,eng,3.94,13310,14009,213,714,3168,5520,4394,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7340,138069,138069,18,618007016,9.78E+12,David Wiesner,2001,The Three Pigs,en-US,4.15,16295,16385,278,713,2977,4781,7636,https://images.gr-assets.com/books/1172092242m/138069.jpg,https://images.gr-assets.com/books/1172092242s/138069.jpg
7341,26123,26123,36,1400078393,9.78E+12,Martin E.P. Seligman,1990,Learned Optimism: How to Change Your Mind and Your Life,en-GB,3.98,11310,12096,243,630,2612,4291,4320,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7342,7827221,7827221,17,61779849,9.78E+12,Kimberly Derting,2011,Desires of the Dead,en-US,4.07,20654,21374,261,915,4272,7528,8398,https://images.gr-assets.com/books/1288223505m/7827221.jpg,https://images.gr-assets.com/books/1288223505s/7827221.jpg
7343,563887,563887,9,590462253,9.78E+12,"John Lawrence Peterson, Roberta Carter Clark",1967,The Littles,,3.98,15650,15744,255,734,3941,4883,5931,https://images.gr-assets.com/books/1360058166m/563887.jpg,https://images.gr-assets.com/books/1360058166s/563887.jpg
7344,155106,155106,17,64440192,9.78E+12,"Peggy Parish, Barbara Siebel Thomas",1966,Amelia Bedelia and the Surprise Shower,eng,4.27,14438,14509,215,437,2483,3509,7865,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7345,12125,12125,42,689851324,9.78E+12,Cynthia Voigt,1981,"Homecoming (Tillerman Family, #1)",eng,3.92,17023,18107,546,1097,3864,6414,6186,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7346,112751,112751,35,440240972,9.78E+12,Karen Marie Moning,2005,Spell of the Highlander ,eng,4.27,21143,22662,120,513,3331,7885,10813,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7347,28482,28482,23,553563696,9.78E+12,"Margaret Weis, Tracy Hickman",1993,The Hand of Chaos,en-US,4.05,14911,15595,130,565,3340,5963,5597,https://images.gr-assets.com/books/1327837169m/28482.jpg,https://images.gr-assets.com/books/1327837169s/28482.jpg
7348,382680,382680,56,440225442,9.78E+12,Harlan Coben,1998,One False Move,eng,4.07,13599,15979,54,296,3181,7440,5008,https://images.gr-assets.com/books/1403190750m/382680.jpg,https://images.gr-assets.com/books/1403190750s/382680.jpg
7349,62012,62012,62,380000830,9.78E+12,Roger Zelazny,1972,The Guns of Avalon,eng,4.16,15131,16220,70,492,2913,6111,6634,https://images.gr-assets.com/books/1368213721m/62012.jpg,https://images.gr-assets.com/books/1368213721s/62012.jpg
7350,163465,163465,56,435124773,9.78E+12,Katherine Paterson,1978,The Great Gilly Hopkins,eng,3.83,15886,17596,547,1170,4460,6014,5405,https://images.gr-assets.com/books/1443418961m/163465.jpg,https://images.gr-assets.com/books/1443418961s/163465.jpg
7351,32807,32807,64,425199320,9.78E+12,Clive Cussler,2003,Trojan Odyssey,eng,3.92,13635,14568,97,536,3901,5973,4061,https://images.gr-assets.com/books/1371338649m/32807.jpg,https://images.gr-assets.com/books/1371338649s/32807.jpg
